141	141	1	0	0.48	0.12	0.15
142	142	1	0	0.48	0.12	0.20
143	143	1	0	0.48	0.12	0.25
144	144	1	0	0.48	0.12	0.30
145	145	1	0	0.48	0.12	0.35
146	146	1	0	0.48	0.12	0.40
147	147	1	0	0.48	0.12	0.45
148	148	1	0	0.48	0.12	0.50
149	149	1	0	0.48	0.12	0.55
150	150	1	0	0.48	0.12	0.60
151	151	1	0	0.48	0.15	-0.60
152	152	1	0	0.48	0.15	-0.55
153	153	1	0	0.48	0.15	-0.50
154	154	1	0	0.48	0.15	-0.45
155	155	1	0	0.48	0.15	-0.40
156	156	1	0	0.48	0.15	-0.35
157	157	1	0	0.48	0.15	-0.30
158	158	1	0	0.48	0.15	-0.25
159	159	1	0	0.48	0.15	-0.20
160	160	1	0	0.48	0.15	-0.15
161	161	1	0	0.48	0.15	-0.10
162	162	1	0	0.48	0.15	-0.05
163	163	1	0	0.48	0.15	0.00
164	164	1	0	0.48	0.15	0.05
165	165	1	0	0.48	0.15	0.10
166	166	1	0	0.48	0.15	0.15
167	167	1	0	0.48	0.15	0.20
168	168	1	0	0.48	0.15	0.25
169	169	1	0	0.48	0.15	0.30
170	170	1	0	0.48	0.15	0.35
171	171	1	0	0.48	0.15	0.40
172	172	1	0	0.48	0.15	0.45
173	173	1	0	0.48	0.15	0.50
174	174	1	0	0.48	0.15	0.55
175	175	1	0	0.48	0.15	0.60
176	176	1	0	0.47	0.17	-0.60
177	177	1	0	0.47	0.17	-0.55
178	178	1	0	0.47	0.17	-0.50
179	179	1	0	0.47	0.17	-0.45
180	180	1	0	0.47	0.17	-0.40
181	181	1	0	0.47	0.17	-0.35
182	182	1	0	0.47	0.17	-0.30
183	183	1	0	0.47	0.17	-0.25
184	184	1	0	0.47	0.17	-0.20
185	185	1	0	0.47	0.17	-0.15
186	186	1	0	0.47	0.17	-0.10
187	187	1	0	0.47	0.17	-0.05
188	188	1	0	0.47	0.17	0.00
189	189	1	0	0.47	0.17	0.05
190	190	1	0	0.47	0.17	0.10
191	191	1	0	0.47	0.17	0.15
192	192	1	0	0.47	0.17	0.20
193	193	1	0	0.47	0.17	0.25
194	194	1	0	0.47	0.17	0.30
195	195	1	0	0.47	0.17	0.35
196	196	1	0	0.47	0.17	0.40
197	197	1	0	0.47	0.17	0.45
198	198	1	0	0.47	0.17	0.50
199	199	1	0	0.47	0.17	0.55
200	200	1	0	0.47	0.17	0.60
201	201	1	0	0.46	0.19	-0.60
202	202	1	0	0.46	0.19	-0.55
203	203	1	0	0.46	0.19	-0.50
204	204	1	0	0.46	0.19	-0.45
205	205	1	0	0.46	0.19	-0.40
206	206	1	0	0.46	0.19	-0.35
207	207	1	0	0.46	0.19	-0.30
208	208	1	0	0.46	0.19	-0.25
209	209	1	0	0.46	0.19	-0.20
210	210	1	0	0.46	0.19	-0.15
211	211	1	0	0.46	0.19	-0.10
212	212	1	0	0.46	0.19	-0.05
213	213	1	0	0.46	0.19	0.00
214	214	1	0	0.46	0.19	0.05
215	215	1	0	0.46	0.19	0.10
216	216	1	0	0.46	0.19	0.15
217	217	1	0	0.46	0.19	0.20
218	218	1	0	0.46	0.19	0.25
219	219	1	0	0.46	0.19	0.30
220	220	1	0	0.46	0.19	0.35
221	221	1	0	0.46	0.19	0.40
222	222	1	0	0.46	0.19	0.45
223	223	1	0	0.46	0.19	0.50
224	224	1	0	0.46	0.19	0.55
225	225	1	0	0.46	0.19	0.60
226	226	1	0	0.45	0.22	-0.60
227	227	1	0	0.45	0.22	-0.55
228	228	1	0	0.45	0.22	-0.50
229	229	1	0	0.45	0.22	-0.45
230	230	1	0	0.45	0.22	-0.40
231	231	1	0	0.45	0.22	-0.35
232	232	1	0	0.45	0.22	-0.30
233	233	1	0	0.45	0.22	-0.25
234	234	1	0	0.45	0.22	-0.20
235	235	1	0	0.45	0.22	-0.15
236	236	1	0	0.45	0.22	-0.10
237	237	1	0	0.45	0.22	-0.05
238	238	1	0	0.45	0.22	0.00
239	239	1	0	0.45	0.22	0.05
240	240	1	0	0.45	0.22	0.10
241	241	1	0	0.45	0.22	0.15
242	242	1	0	0.45	0.22	0.20
243	243	1	0	0.45	0.22	0.25
244	244	1	0	0.45	0.22	0.30
245	245	1	0	0.45	0.22	0.35
246	246	1	0	0.45	0.22	0.40
247	247	1	0	0.45	0.22	0.45
248	248	1	0	0.45	0.22	0.50
249	249	1	0	0.45	0.22	0.55
250	250	1	0	0.45	0.22	0.60
251	251	1	0	0.44	0.24	-0.60
252	252	1	0	0.44	0.24	-0.55
253	253	1	0	0.44	0.24	-0.50
254	254	1	0	0.44	0.24	-0.45
255	255	1	0	0.44	0.24	-0.40
256	256	1	0	0.44	0.24	-0.35
257	257	1	0	0.44	0.24	-0.30
258	258	1	0	0.44	0.24	-0.25
259	259	1	0	0.44	0.24	-0.20
260	260	1	0	0.44	0.24	-0.15
261	261	1	0	0.44	0.24	-0.10
262	262	1	0	0.44	0.24	-0.05
263	263	1	0	0.44	0.24	0.00
264	264	1	0	0.44	0.24	0.05
265	265	1	0	0.44	0.24	0.10
266	266	1	0	0.44	0.24	0.15
267	267	1	0	0.44	0.24	0.20
268	268	1	0	0.44	0.24	0.25
269	269	1	0	0.44	0.24	0.30
270	270	1	0	0.44	0.24	0.35
271	271	1	0	0.44	0.24	0.40
272	272	1	0	0.44	0.24	0.45
273	273	1	0	0.44	0.24	0.50
274	274	1	0	0.44	0.24	0.55
275	275	1	0	0.44	0.24	0.60
276	276	1	0	0.43	0.26	-0.60
277	277	1	0	0.43	0.26	-0.55
278	278	1	0	0.43	0.26	-0.50
279	279	1	0	0.43	0.26	-0.45
280	280	1	0	0.43	0.26	-0.40
281	281	1	0	0.43	0.26	-0.35
282	282	1	0	0.43	0.26	-0.30
283	283	1	0	0.43	0.26	-0.25
284	284	1	0	0.43	0.26	-0.20
285	285	1	0	0.43	0.26	-0.15
286	286	1	0	0.43	0.26	-0.10
287	287	1	0	0.43	0.26	-0.05
288	288	1	0	0.43	0.26	0.00
289	289	1	0	0.43	0.26	0.05
290	290	1	0	0.43	0.26	0.10
291	291	1	0	0.43	0.26	0.15
292	292	1	0	0.43	0.26	0.20
293	293	1	0	0.43	0.26	0.25
294	294	1	0	0.43	0.26	0.30
295	295	1	0	0.43	0.26	0.35
296	296	1	0	0.43	0.26	0.40
297	297	1	0	0.43	0.26	0.45
298	298	1	0	0.43	0.26	0.50
299	299	1	0	0.43	0.26	0.55
300	300	1	0	0.43	0.26	0.60
301	301	1	0	0.41	0.28	-0.60
302	302	1	0	0.41	0.28	-0.55
303	303	1	0	0.41	0.28	-0.50
304	304	1	0	0.41	0.28	-0.45
305	305	1	0	0.41	0.28	-0.40
306	306	1	0	0.41	0.28	-0.35
307	307	1	0	0.41	0.28	-0.30
308	308	1	0	0.41	0.28	-0.25
309	309	1	0	0.41	0.28	-0.20
310	310	1	0	0.41	0.28	-0.15
311	311	1	0	0.41	0.28	-0.10
312	312	1	0	0.41	0.28	-0.05
313	313	1	0	0.41	0.28	0.00
314	314	1	0	0.41	0.28	0.05
315	315	1	0	0.41	0.28	0.10
316	316	1	0	0.41	0.28	0.15
317	317	1	0	0.41	0.28	0.20
318	318	1	0	0.41	0.28	0.25
319	319	1	0	0.41	0.28	0.30
320	320	1	0	0.41	0.28	0.35
321	321	1	0	0.41	0.28	0.40
322	322	1	0	0.41	0.28	0.45
323	323	1	0	0.41	0.28	0.50
324	324	1	0	0.41	0.28	0.55
325	325	1	0	0.41	0.28	0.60
326	326	1	0	0.40	0.30	-0.60
327	327	1	0	0.40	0.30	-0.55
328	328	1	0	0.40	0.30	-0.50
329	329	1	0	0.40	0.30	-0.45
330	330	1	0	0.40	0.30	-0.40
331	331	1	0	0.40	0.30	-0.35
332	332	1	0	0.40	0.30	-0.30
333	333	1	0	0.40	0.30	-0.25
334	334	1	0	0.40	0.30	-0.20
335	335	1	0	0.40	0.30	-0.15
336	336	1	0	0.40	0.30	-0.10
337	337	1	0	0.40	0.30	-0.05
338	338	1	0	0.40	0.30	0.00
339	339	1	0	0.40	0.30	0.05
340	340	1	0	0.40	0.30	0.10
341	341	1	0	0.40	0.30	0.15
342	342	1	0	0.40	0.30	0.20
343	343	1	0	0.40	0.30	0.25
344	344	1	0	0.40	0.30	0.30
345	345	1	0	0.40	0.30	0.35
346	346	1	0	0.40	0.30	0.40
347	347	1	0	0.40	0.30	0.45
348	348	1	0	0.40	0.30	0.50
349	349	1	0	0.40	0.30	0.55
350	350	1	0	0.40	0.30	0.60
351	351	1	0	0.38	0.32	-0.60
352	352	1	0	0.38	0.32	-0.55
353	353	1	0	0.38	0.32	-0.50
354	354	1	0	0.38	0.32	-0.45
355	355	1	0	0.38	0.32	-0.40
356	356	1	0	0.38	0.32	-0.35
357	357	1	0	0.38	0.32	-0.30
358	358	1	0	0.38	0.32	-0.25
359	359	1	0	0.38	0.32	-0.20
360	360	1	0	0.38	0.32	-0.15
361	361	1	0	0.38	0.32	-0.10
362	362	1	0	0.38	0.32	-0.05
363	363	1	0	0.38	0.32	0.00
364	364	1	0	0.38	0.32	0.05
365	365	1	0	0.38	0.32	0.10
366	366	1	0	0.38	0.32	0.15
367	367	1	0	0.38	0.32	0.20
368	368	1	0	0.38	0.32	0.25
369	369	1	0	0.38	0.32	0.30
370	370	1	0	0.38	0.32	0.35
371	371	1	0	0.38	0.32	0.40
372	372	1	0	0.38	0.32	0.45
373	373	1	0	0.38	0.32	0.50
374	374	1	0	0.38	0.32	0.55
375	375	1	0	0.38	0.32	0.60
376	376	1	0	0.37	0.34	-0.60
377	377	1	0	0.37	0.34	-0.55
378	378	1	0	0.37	0.34	-0.50
379	379	1	0	0.37	0.34	-0.45
380	380	1	0	0.37	0.34	-0.40
381	381	1	0	0.37	0.34	-0.35
382	382	1	0	0.37	0.34	-0.30
383	383	1	0	0.37	0.34	-0.25
384	384	1	0	0.37	0.34	-0.20
385	385	1	0	0.37	0.34	-0.15
386	386	1	0	0.37	0.34	-0.10
387	387	1	0	0.37	0.34	-0.05
388	388	1	0	0.37	0.34	0.00
389	389	1	0	0.37	0.34	0.05
390	390	1	0	0.37	0.34	0.10
391	391	1	0	0.37	0.34	0.15
392	392	1	0	0.37	0.34	0.20
393	393	1	0	0.37	0.34	0.25
394	394	1	0	0.37	0.34	0.30
395	395	1	0	0.37	0.34	0.35
396	396	1	0	0.37	0.34	0.40
397	397	1	0	0.37	0.34	0.45
398	398	1	0	0.37	0.34	0.50
399	399	1	0	0.37	0.34	0.55
400	400	1	0	0.37	0.34	0.60
401	401	1	0	0.35	0.36	-0.60
402	402	1	0	0.35	0.36	-0.55
403	403	1	0	0.35	0.36	-0.50
404	404	1	0	0.35	0.36	-0.45
405	405	1	0	0.35	0.36	-0.40
406	406	1	0	0.35	0.36	-0.35
407	407	1	0	0.35	0.36	-0.30
408	408	1	0	0.35	0.36	-0.25
409	409	1	0	0.35	0.36	-0.20
410	410	1	0	0.35	0.36	-0.15
411	411	1	0	0.35	0.36	-0.10
412	412	1	0	0.35	0.36	-0.05
413	413	1	0	0.35	0.36	0.00
414	414	1	0	0.35	0.36	0.05
415	415	1	0	0.35	0.36	0.10
416	416	1	0	0.35	0.36	0.15
417	417	1	0	0.35	0.36	0.20
418	418	1	0	0.35	0.36	0.25
419	419	1	0	0.35	0.36	0.30
420	420	1	0	0.35	0.36	0.35
421	421	1	0	0.35	0.36	0.40
422	422	1	0	0.35	0.36	0.45
423	423	1	0	0.35	0.36	0.50
424	424	1	0	0.35	0.36	0.55
425	425	1	0	0.35	0.36	0.60
426	426	1	0	0.33	0.38	-0.60
427	427	1	0	0.33	0.38	-0.55
428	428	1	0	0.33	0.38	-0.50
429	429	1	0	0.33	0.38	-0.45
430	430	1	0	0.33	0.38	-0.40
431	431	1	0	0.33	0.38	-0.35
432	432	1	0	0.33	0.38	-0.30
433	433	1	0	0.33	0.38	-0.25
434	434	1	0	0.33	0.38	-0.20
435	435	1	0	0.33	0.38	-0.15
436	436	1	0	0.33	0.38	-0.10
437	437	1	0	0.33	0.38	-0.05
438	438	1	0	0.33	0.38	0.00
439	439	1	0	0.33	0.38	0.05
440	440	1	0	0.33	0.38	0.10
441	441	1	0	0.33	0.38	0.15
442	442	1	0	0.33	0.38	0.20
443	443	1	0	0.33	0.38	0.25
444	444	1	0	0.33	0.38	0.30
445	445	1	0	0.33	0.38	0.35
446	446	1	0	0.33	0.38	0.40
447	447	1	0	0.33	0.38	0.45
448	448	1	0	0.33	0.38	0.50
449	449	1	0	0.33	0.38	0.55
450	450	1	0	0.33	0.38	0.60
451	451	1	0	0.31	0.39	-0.60
452	452	1	0	0.31	0.39	-0.55
453	453	1	0	0.31	0.39	-0.50
454	454	1	0	0.31	0.39	-0.45
455	455	1	0	0.31	0.39	-0.40
456	456	1	0	0.31	0.39	-0.35
457	457	1	0	0.31	0.39	-0.30
458	458	1	0	0.31	0.39	-0.25
459	459	1	0	0.31	0.39	-0.20
460	460	1	0	0.31	0.39	-0.15
461	461	1	0	0.31	0.39	-0.10
462	462	1	0	0.31	0.39	-0.05
463	463	1	0	0.31	0.39	0.00
464	464	1	0	0.31	0.39	0.05
465	465	1	0	0.31	0.39	0.10
466	466	1	0	0.31	0.39	0.15
467	467	1	0	0.31	0.39	0.20
468	468	1	0	0.31	0.39	0.25
469	469	1	0	0.31	0.39	0.30
470	470	1	0	0.31	0.39	0.35
471	471	1	0	0.31	0.39	0.40
472	472	1	0	0.31	0.39	0.45
473	473	1	0	0.31	0.39	0.50
474	474	1	0	0.31	0.39	0.55
475	475	1	0	0.31	0.39	0.60
476	476	1	0	0.29	0.41	-0.60
477	477	1	0	0.29	0.41	-0.55
478	478	1	0	0.29	0.41	-0.50
479	479	1	0	0.29	0.41	-0.45
480	480	1	0	0.29	0.41	-0.40
481	481	1	0	0.29	0.41	-0.35
482	482	1	0	0.29	0.41	-0.30
483	483	1	0	0.29	0.41	-0.25
484	484	1	0	0.29	0.41	-0.20
485	485	1	0	0.29	0.41	-0.15
486	486	1	0	0.29	0.41	-0.10
487	487	1	0	0.29	0.41	-0.05
488	488	1	0	0.29	0.41	0.00
489	489	1	0	0.29	0.41	0.05
490	490	1	0	0.29	0.41	0.10
491	491	1	0	0.29	0.41	0.15
492	492	1	0	0.29	0.41	0.20
493	493	1	0	0.29	0.41	0.25
494	494	1	0	0.29	0.41	0.30
495	495	1	0	0.29	0.41	0.35
496	496	1	0	0.29	0.41	0.40
497	497	1	0	0.29	0.41	0.45
498	498	1	0	0.29	0.41	0.50
499	499	1	0	0.29	0.41	0.55
500	500	1	0	0.29	0.41	0.60
501	501	1	0	0.27	0.42	-0.60
502	502	1	0	0.27	0.42	-0.55
503	503	1	0	0.27	0.42	-0.50
504	504	1	0	0.27	0.42	-0.45
505	505	1	0	0.27	0.42	-0.40
506	506	1	0	0.27	0.42	-0.35
507	507	1	0	0.27	0.42	-0.30
508	508	1	0	0.27	0.42	-0.25
509	509	1	0	0.27	0.42	-0.20
510	510	1	0	0.27	0.42	-0.15
511	511	1	0	0.27	0.42	-0.10
512	512	1	0	0.27	0.42	-0.05
513	513	1	0	0.27	0.42	0.00
514	514	1	0	0.27	0.42	0.05
515	515	1	0	0.27	0.42	0.10
516	516	1	0	0.27	0.42	0.15
517	517	1	0	0.27	0.42	0.20
518	518	1	0	0.27	0.42	0.25
519	519	1	0	0.27	0.42	0.30
520	520	1	0	0.27	0.42	0.35
521	521	1	0	0.27	0.42	0.40
522	522	1	0	0.27	0.42	0.45
523	523	1	0	0.27	0.42	0.50
524	524	1	0	0.27	0.42	0.55
525	525	1	0	0.27	0.42	0.60
526	526	1	0	0.25	0.43	-0.60
527	527	1	0	0.25	0.43	-0.55
528	528	1	0	0.25	0.43	-0.50
529	529	1	0	0.25	0.43	-0.45
530	530	1	0	0.25	0.43	-0.40
531	531	1	0	0.25	0.43	-0.35
532	532	1	0	0.25	0.43	-0.30
533	533	1	0	0.25	0.43	-0.25
534	534	1	0	0.25	0.43	-0.20
535	535	1	0	0.25	0.43	-0.15
536	536	1	0	0.25	0.43	-0.10
537	537	1	0	0.25	0.43	-0.05
538	538	1	0	0.25	0.43	0.00
539	539	1	0	0.25	0.43	0.05
540	540	1	0	0.25	0.43	0.10
541	541	1	0	0.25	0.43	0.15
542	542	1	0	0.25	0.43	0.20
543	543	1	0	0.25	0.43	0.25
544	544	1	0	0.25	0.43	0.30
545	545	1	0	0.25	0.43	0.35
546	546	1	0	0.25	0.43	0.40
547	547	1	0	0.25	0.43	0.45
548	548	1	0	0.25	0.43	0.50
549	549	1	0	0.25	0.43	0.55
550	550	1	0	0.25	0.43	0.60
551	551	1	0	0.23	0.45	-0.60
552	552	1	0	0.23	0.45	-0.55
553	553	1	0	0.23	0.45	-0.50
554	554	1	0	0.23	0.45	-0.45
555	555	1	0	0.23	0.45	-0.40
556	556	1	0	0.23	0.45	-0.35
557	557	1	0	0.23	0.45	-0.30
558	558	1	0	0.23	0.45	-0.25
559	559	1	0	0.23	0.45	-0.20
560	560	1	0	0.23	0.45	-0.15
561	561	1	0	0.23	0.45	-0.10
562	562	1	0	0.23	0.45	-0.05
563	563	1	0	0.23	0.45	0.00
564	564	1	0	0.23	0.45	0.05
565	565	1	0	0.23	0.45	0.10
566	566	1	0	0.23	0.45	0.15
567	567	1	0	0.23	0.45	0.20
568	568	1	0	0.23	0.45	0.25
569	569	1	0	0.23	0.45	0.30
570	570	1	0	0.23	0.45	0.35
571	571	1	0	0.23	0.45	0.40
572	572	1	0	0.23	0.45	0.45
573	573	1	0	0.23	0.45	0.50
574	574	1	0	0.23	0.45	0.55
575	575	1	0	0.23	0.45	0.60
576	576	1	0	0.20	0.46	-0.60
577	577	1	0	0.20	0.46	-0.55
578	578	1	0	0.20	0.46	-0.50
579	579	1	0	0.20	0.46	-0.45
580	580	1	0	0.20	0.46	-0.40
581	581	1	0	0.20	0.46	-0.35
582	582	1	0	0.20	0.46	-0.30
583	583	1	0	0.20	0.46	-0.25
584	584	1	0	0.20	0.46	-0.20
585	585	1	0	0.20	0.46	-0.15
586	586	1	0	0.20	0.46	-0.10
587	587	1	0	0.20	0.46	-0.05
588	588	1	0	0.20	0.46	0.00
589	589	1	0	0.20	0.46	0.05
590	590	1	0	0.20	0.46	0.10
591	591	1	0	0.20	0.46	0.15
592	592	1	0	0.20	0.46	0.20
593	593	1	0	0.20	0.46	0.25
594	594	1	0	0.20	0.46	0.30
595	595	1	0	0.20	0.46	0.35
596	596	1	0	0.20	0.46	0.40
597	597	1	0	0.20	0.46	0.45
598	598	1	0	0.20	0.46	0.50
599	599	1	0	0.20	0.46	0.55
600	600	1	0	0.20	0.46	0.60
601	601	1	0	0.18	0.47	-0.60
602	602	1	0	0.18	0.47	-0.55
603	603	1	0	0.18	0.47	-0.50
604	604	1	0	0.18	0.47	-0.45
605	605	1	0	0.18	0.47	-0.40
606	606	1	0	0.18	0.47	-0.35
607	607	1	0	0.18	0.47	-0.30
608	608	1	0	0.18	0.47	-0.25
609	609	1	0	0.18	0.47	-0.20
610	610	1	0	0.18	0.47	-0.15
611	611	1	0	0.18	0.47	-0.10
612	612	1	0	0.18	0.47	-0.05
613	613	1	0	0.18	0.47	0.00
614	614	1	0	0.18	0.47	0.05
615	615	1	0	0.18	0.47	0.10
616	616	1	0	0.18	0.47	0.15
617	617	1	0	0.18	0.47	0.20
618	618	1	0	0.18	0.47	0.25
619	619	1	0	0.18	0.47	0.30
620	620	1	0	0.18	0.47	0.35
621	621	1	0	0.18	0.47	0.40
622	622	1	0	0.18	0.47	0.45
623	623	1	0	0.18	0.47	0.50
624	624	1	0	0.18	0.47	0.55
625	625	1	0	0.18	0.47	0.60
626	626	1	0	0.16	0.47	-0.60
627	627	1	0	0.16	0.47	-0.55
628	628	1	0	0.16	0.47	-0.50
629	629	1	0	0.16	0.47	-0.45
630	630	1	0	0.16	0.47	-0.40
631	631	1	0	0.16	0.47	-0.35
632	632	1	0	0.16	0.47	-0.30
633	633	1	0	0.16	0.47	-0.25
634	634	1	0	0.16	0.47	-0.20
635	635	1	0	0.16	0.47	-0.15
636	636	1	0	0.16	0.47	-0.10
637	637	1	0	0.16	0.47	-0.05
638	638	1	0	0.16	0.47	0.00
639	639	1	0	0.16	0.47	0.05
640	640	1	0	0.16	0.47	0.10
641	641	1	0	0.16	0.47	0.15
642	642	1	0	0.16	0.47	0.20
643	643	1	0	0.16	0.47	0.25
644	644	1	0	0.16	0.47	0.30
645	645	1	0	0.16	0.47	0.35
646	646	1	0	0.16	0.47	0.40
647	647	1	0	0.16	0.47	0.45
648	648	1	0	0.16	0.47	0.50
649	649	1	0	0.16	0.47	0.55
650	650	1	0	0.16	0.47	0.60
651	651	1	0	0.13	0.48	-0.60
652	652	1	0	0.13	0.48	-0.55
653	653	1	0	0.13	0.48	-0.50
654	654	1	0	0.13	0.48	-0.45
655	655	1	0	0.13	0.48	-0.40
656	656	1	0	0.13	0.48	-0.35
657	657	1	0	0.13	0.48	-0.30
658	658	1	0	0.13	0.48	-0.25
659	659	1	0	0.13	0.48	-0.20
660	660	1	0	0.13	0.48	-0.15
661	661	1	0	0.13	0.48	-0.10
662	662	1	0	0.13	0.48	-0.05
663	663	1	0	0.13	0.48	0.00
664	664	1	0	0.13	0.48	0.05
665	665	1	0	0.13	0.48	0.10
666	666	1	0	0.13	0.48	0.15
667	667	1	0	0.13	0.48	0.20
668	668	1	0	0.13	0.48	0.25
669	669	1	0	0.13	0.48	0.30
670	670	1	0	0.13	0.48	0.35
671	671	1	0	0.13	0.48	0.40
672	672	1	0	0.13	0.48	0.45
673	673	1	0	0.13	0.48	0.50
674	674	1	0	0.13	0.48	0.55
675	675	1	0	0.13	0.48	0.60
676	676	1	0	0.11	0.49	-0.60
677	677	1	0	0.11	0.49	-0.55
678	678	1	0	0.11	0.49	-0.50
