,0,1,2,3
110,1.0,6.194128356850252,1.9704755514503602,-34.0
111,1.0,6.194128356850252,1.9704755514503602,-32.0
112,1.0,6.194128356850252,1.9704755514503602,-30.0
113,1.0,6.194128356850252,1.9704755514503602,-28.0
114,1.0,6.194128356850252,1.9704755514503602,-26.0
115,1.0,6.194128356850252,1.9704755514503602,-24.0
116,1.0,6.194128356850252,1.9704755514503602,-22.0
117,1.0,6.194128356850252,1.9704755514503602,-20.0
118,1.0,6.194128356850252,1.9704755514503602,-18.0
119,1.0,6.194128356850252,1.9704755514503602,-16.0
120,1.0,6.194128356850252,1.9704755514503602,-14.0
121,1.0,6.194128356850252,1.9704755514503602,-12.0
122,1.0,6.194128356850252,1.9704755514503602,-10.0
123,1.0,6.194128356850252,1.9704755514503602,-8.0
124,1.0,6.194128356850252,1.9704755514503602,-6.0
125,1.0,6.194128356850252,1.9704755514503602,-4.0
126,1.0,6.194128356850252,1.9704755514503602,-2.0
127,1.0,6.194128356850252,1.9704755514503602,0.0
128,1.0,6.194128356850252,1.9704755514503602,2.0
129,1.0,6.194128356850252,1.9704755514503602,4.0
130,1.0,6.194128356850252,1.9704755514503602,6.0
131,1.0,6.194128356850252,1.9704755514503602,8.0
132,1.0,6.194128356850252,1.9704755514503602,10.0
133,1.0,6.194128356850252,1.9704755514503602,12.0
134,1.0,6.194128356850252,1.9704755514503602,14.0
135,1.0,6.194128356850252,1.9704755514503602,16.0
136,1.0,6.194128356850252,1.9704755514503602,18.0
137,1.0,6.194128356850252,1.9704755514503602,20.0
138,1.0,6.194128356850252,1.9704755514503602,22.0
139,1.0,6.194128356850252,1.9704755514503602,24.0
140,1.0,6.194128356850252,1.9704755514503602,26.0
141,1.0,6.194128356850252,1.9704755514503602,28.0
142,1.0,6.194128356850252,1.9704755514503602,30.0
143,1.0,6.194128356850252,1.9704755514503602,32.0
144,1.0,6.194128356850252,1.9704755514503602,34.0
145,1.0,6.194128356850252,1.9704755514503602,36.0
146,1.0,6.194128356850252,1.9704755514503602,38.0
147,1.0,6.194128356850252,1.9704755514503602,40.0
148,1.0,6.194128356850252,1.9704755514503602,42.0
149,1.0,6.194128356850252,1.9704755514503602,44.0
150,1.0,6.194128356850252,1.9704755514503602,46.0
151,1.0,6.194128356850252,1.9704755514503602,48.0
152,1.0,6.194128356850252,1.9704755514503602,50.0
153,1.0,5.818573202295764,2.8972755977858955,-50.0
154,1.0,5.818573202295764,2.8972755977858955,-48.0
155,1.0,5.818573202295764,2.8972755977858955,-46.0
156,1.0,5.818573202295764,2.8972755977858955,-44.0
157,1.0,5.818573202295764,2.8972755977858955,-42.0
158,1.0,5.818573202295764,2.8972755977858955,-40.0
159,1.0,5.818573202295764,2.8972755977858955,-38.0
160,1.0,5.818573202295764,2.8972755977858955,-36.0
161,1.0,5.818573202295764,2.8972755977858955,-34.0
162,1.0,5.818573202295764,2.8972755977858955,-32.0
163,1.0,5.818573202295764,2.8972755977858955,-30.0
164,1.0,5.818573202295764,2.8972755977858955,-28.0
165,1.0,5.818573202295764,2.8972755977858955,-26.0
166,1.0,5.818573202295764,2.8972755977858955,-24.0
167,1.0,5.818573202295764,2.8972755977858955,-22.0
168,1.0,5.818573202295764,2.8972755977858955,-20.0
169,1.0,5.818573202295764,2.8972755977858955,-18.0
170,1.0,5.818573202295764,2.8972755977858955,-16.0
171,1.0,5.818573202295764,2.8972755977858955,-14.0
172,1.0,5.818573202295764,2.8972755977858955,-12.0
173,1.0,5.818573202295764,2.8972755977858955,-10.0
174,1.0,5.818573202295764,2.8972755977858955,-8.0
175,1.0,5.818573202295764,2.8972755977858955,-6.0
176,1.0,5.818573202295764,2.8972755977858955,-4.0
177,1.0,5.818573202295764,2.8972755977858955,-2.0
178,1.0,5.818573202295764,2.8972755977858955,0.0
179,1.0,5.818573202295764,2.8972755977858955,2.0
180,1.0,5.818573202295764,2.8972755977858955,4.0
181,1.0,5.818573202295764,2.8972755977858955,6.0
182,1.0,5.818573202295764,2.8972755977858955,8.0
183,1.0,5.818573202295764,2.8972755977858955,10.0
184,1.0,5.818573202295764,2.8972755977858955,12.0
185,1.0,5.818573202295764,2.8972755977858955,14.0
186,1.0,5.818573202295764,2.8972755977858955,16.0
187,1.0,5.818573202295764,2.8972755977858955,18.0
188,1.0,5.818573202295764,2.8972755977858955,20.0
189,1.0,5.818573202295764,2.8972755977858955,22.0
190,1.0,5.818573202295764,2.8972755977858955,24.0
191,1.0,5.818573202295764,2.8972755977858955,26.0
192,1.0,5.818573202295764,2.8972755977858955,28.0
193,1.0,5.818573202295764,2.8972755977858955,30.0
194,1.0,5.818573202295764,2.8972755977858955,32.0
195,1.0,5.818573202295764,2.8972755977858955,34.0
196,1.0,5.818573202295764,2.8972755977858955,36.0
197,1.0,5.818573202295764,2.8972755977858955,38.0
198,1.0,5.818573202295764,2.8972755977858955,40.0
199,1.0,5.818573202295764,2.8972755977858955,42.0
200,1.0,5.818573202295764,2.8972755977858955,44.0
201,1.0,5.818573202295764,2.8972755977858955,46.0
202,1.0,5.818573202295764,2.8972755977858955,48.0
203,1.0,5.818573202295764,2.8972755977858955,50.0
204,1.0,5.3053003388111994,3.7555010737596346,-50.0
205,1.0,5.3053003388111994,3.7555010737596346,-48.0
206,1.0,5.3053003388111994,3.7555010737596346,-46.0
207,1.0,5.3053003388111994,3.7555010737596346,-44.0
208,1.0,5.3053003388111994,3.7555010737596346,-42.0
209,1.0,5.3053003388111994,3.7555010737596346,-40.0
210,1.0,5.3053003388111994,3.7555010737596346,-38.0
211,1.0,5.3053003388111994,3.7555010737596346,-36.0
212,1.0,5.3053003388111994,3.7555010737596346,-34.0
213,1.0,5.3053003388111994,3.7555010737596346,-32.0
214,1.0,5.3053003388111994,3.7555010737596346,-30.0
215,1.0,5.3053003388111994,3.7555010737596346,-28.0
216,1.0,5.3053003388111994,3.7555010737596346,-26.0
217,1.0,5.3053003388111994,3.7555010737596346,-24.0
218,1.0,5.3053003388111994,3.7555010737596346,-22.0
219,1.0,5.3053003388111994,3.7555010737596346,-20.0
220,1.0,5.3053003388111994,3.7555010737596346,-18.0
221,1.0,5.3053003388111994,3.7555010737596346,-16.0
222,1.0,5.3053003388111994,3.7555010737596346,-14.0
223,1.0,5.3053003388111994,3.7555010737596346,-12.0
224,1.0,5.3053003388111994,3.7555010737596346,-10.0
225,1.0,5.3053003388111994,3.7555010737596346,-8.0
226,1.0,5.3053003388111994,3.7555010737596346,-6.0
227,1.0,5.3053003388111994,3.7555010737596346,-4.0
228,1.0,5.3053003388111994,3.7555010737596346,-2.0
229,1.0,5.3053003388111994,3.7555010737596346,0.0
230,1.0,5.3053003388111994,3.7555010737596346,2.0
231,1.0,5.3053003388111994,3.7555010737596346,4.0
232,1.0,5.3053003388111994,3.7555010737596346,6.0
233,1.0,5.3053003388111994,3.7555010737596346,8.0
234,1.0,5.3053003388111994,3.7555010737596346,10.0
235,1.0,5.3053003388111994,3.7555010737596346,12.0
236,1.0,5.3053003388111994,3.7555010737596346,14.0
237,1.0,5.3053003388111994,3.7555010737596346,16.0
238,1.0,5.3053003388111994,3.7555010737596346,18.0
239,1.0,5.3053003388111994,3.7555010737596346,20.0
240,1.0,5.3053003388111994,3.7555010737596346,22.0
241,1.0,5.3053003388111994,3.7555010737596346,24.0
242,1.0,5.3053003388111994,3.7555010737596346,26.0
243,1.0,5.3053003388111994,3.7555010737596346,28.0
244,1.0,5.3053003388111994,3.7555010737596346,30.0
245,1.0,5.3053003388111994,3.7555010737596346,32.0
246,1.0,5.3053003388111994,3.7555010737596346,34.0
247,1.0,5.3053003388111994,3.7555010737596346,36.0
248,1.0,5.3053003388111994,3.7555010737596346,38.0
249,1.0,5.3053003388111994,3.7555010737596346,40.0
250,1.0,5.3053003388111994,3.7555010737596346,42.0
251,1.0,5.3053003388111994,3.7555010737596346,44.0
252,1.0,5.3053003388111994,3.7555010737596346,46.0
253,1.0,5.3053003388111994,3.7555010737596346,48.0
254,1.0,5.3053003388111994,3.7555010737596346,50.0
255,1.0,4.666458236538205,4.524838950354448,-50.0
256,1.0,4.666458236538205,4.524838950354448,-48.0
257,1.0,4.666458236538205,4.524838950354448,-46.0
258,1.0,4.666458236538205,4.524838950354448,-44.0
259,1.0,4.666458236538205,4.524838950354448,-42.0
260,1.0,4.666458236538205,4.524838950354448,-40.0
261,1.0,4.666458236538205,4.524838950354448,-38.0
262,1.0,4.666458236538205,4.524838950354448,-36.0
263,1.0,4.666458236538205,4.524838950354448,-34.0
264,1.0,4.666458236538205,4.524838950354448,-32.0
265,1.0,4.666458236538205,4.524838950354448,-30.0
266,1.0,4.666458236538205,4.524838950354448,-28.0
267,1.0,4.666458236538205,4.524838950354448,-26.0
268,1.0,4.666458236538205,4.524838950354448,-24.0
269,1.0,4.666458236538205,4.524838950354448,-22.0
270,1.0,4.666458236538205,4.524838950354448,-20.0
271,1.0,4.666458236538205,4.524838950354448,-18.0
272,1.0,4.666458236538205,4.524838950354448,-16.0
273,1.0,4.666458236538205,4.524838950354448,-14.0
274,1.0,4.666458236538205,4.524838950354448,-12.0
275,1.0,4.666458236538205,4.524838950354448,-10.0
276,1.0,4.666458236538205,4.524838950354448,-8.0
277,1.0,4.666458236538205,4.524838950354448,-6.0
278,1.0,4.666458236538205,4.524838950354448,-4.0
279,1.0,4.666458236538205,4.524838950354448,-2.0
280,1.0,4.666458236538205,4.524838950354448,0.0
281,1.0,4.666458236538205,4.524838950354448,2.0
282,1.0,4.666458236538205,4.524838950354448,4.0
283,1.0,4.666458236538205,4.524838950354448,6.0
284,1.0,4.666458236538205,4.524838950354448,8.0
285,1.0,4.666458236538205,4.524838950354448,10.0
286,1.0,4.666458236538205,4.524838950354448,12.0
287,1.0,4.666458236538205,4.524838950354448,14.0
288,1.0,4.666458236538205,4.524838950354448,16.0
289,1.0,4.666458236538205,4.524838950354448,18.0
290,1.0,4.666458236538205,4.524838950354448,20.0
291,1.0,4.666458236538205,4.524838950354448,22.0
292,1.0,4.666458236538205,4.524838950354448,24.0
293,1.0,4.666458236538205,4.524838950354448,26.0
294,1.0,4.666458236538205,4.524838950354448,28.0
295,1.0,4.666458236538205,4.524838950354448,30.0
296,1.0,4.666458236538205,4.524838950354448,32.0
297,1.0,4.666458236538205,4.524838950354448,34.0
298,1.0,4.666458236538205,4.524838950354448,36.0
299,1.0,4.666458236538205,4.524838950354448,38.0
300,1.0,4.666458236538205,4.524838950354448,40.0
301,1.0,4.666458236538205,4.524838950354448,42.0
302,1.0,4.666458236538205,4.524838950354448,44.0
303,1.0,4.666458236538205,4.524838950354448,46.0
304,1.0,4.666458236538205,4.524838950354448,48.0
305,1.0,4.666458236538205,4.524838950354448,50.0
306,1.0,3.9171674186075025,5.187080047059216,-50.0
307,1.0,3.9171674186075025,5.187080047059216,-48.0
308,1.0,3.9171674186075025,5.187080047059216,-46.0
309,1.0,3.9171674186075025,5.187080047059216,-44.0
310,1.0,3.9171674186075025,5.187080047059216,-42.0
311,1.0,3.9171674186075025,5.187080047059216,-40.0
312,1.0,3.9171674186075025,5.187080047059216,-38.0
313,1.0,3.9171674186075025,5.187080047059216,-36.0
314,1.0,3.9171674186075025,5.187080047059216,-34.0
315,1.0,3.9171674186075025,5.187080047059216,-32.0
316,1.0,3.9171674186075025,5.187080047059216,-30.0
317,1.0,3.9171674186075025,5.187080047059216,-28.0
318,1.0,3.9171674186075025,5.187080047059216,-26.0
319,1.0,3.9171674186075025,5.187080047059216,-24.0
320,1.0,3.9171674186075025,5.187080047059216,-22.0
321,1.0,3.9171674186075025,5.187080047059216,-20.0
322,1.0,3.9171674186075025,5.187080047059216,-18.0
323,1.0,3.9171674186075025,5.187080047059216,-16.0
324,1.0,3.9171674186075025,5.187080047059216,-14.0
325,1.0,3.9171674186075025,5.187080047059216,-12.0
326,1.0,3.9171674186075025,5.187080047059216,-10.0
327,1.0,3.9171674186075025,5.187080047059216,-8.0
328,1.0,3.9171674186075025,5.187080047059216,-6.0
329,1.0,3.9171674186075025,5.187080047059216,-4.0
330,1.0,3.9171674186075025,5.187080047059216,-2.0
331,1.0,3.9171674186075025,5.187080047059216,0.0
332,1.0,3.9171674186075025,5.187080047059216,2.0
333,1.0,3.9171674186075025,5.187080047059216,4.0
334,1.0,3.9171674186075025,5.187080047059216,6.0
335,1.0,3.9171674186075025,5.187080047059216,8.0
336,1.0,3.9171674186075025,5.187080047059216,10.0
337,1.0,3.9171674186075025,5.187080047059216,12.0
338,1.0,3.9171674186075025,5.187080047059216,14.0
339,1.0,3.9171674186075025,5.187080047059216,16.0
340,1.0,3.9171674186075025,5.187080047059216,18.0
341,1.0,3.9171674186075025,5.187080047059216,20.0
342,1.0,3.9171674186075025,5.187080047059216,22.0
343,1.0,3.9171674186075025,5.187080047059216,24.0
344,1.0,3.9171674186075025,5.187080047059216,26.0
345,1.0,3.9171674186075025,5.187080047059216,28.0
346,1.0,3.9171674186075025,5.187080047059216,30.0
347,1.0,3.9171674186075025,5.187080047059216,32.0
348,1.0,3.9171674186075025,5.187080047059216,34.0
349,1.0,3.9171674186075025,5.187080047059216,36.0
350,1.0,3.9171674186075025,5.187080047059216,38.0
351,1.0,3.9171674186075025,5.187080047059216,40.0
352,1.0,3.9171674186075025,5.187080047059216,42.0
353,1.0,3.9171674186075025,5.187080047059216,44.0
354,1.0,3.9171674186075025,5.187080047059216,46.0
355,1.0,3.9171674186075025,5.187080047059216,48.0
356,1.0,3.9171674186075025,5.187080047059216,50.0
357,1.0,3.0751625789346106,5.726550018389801,-50.0
358,1.0,3.0751625789346106,5.726550018389801,-48.0
359,1.0,3.0751625789346106,5.726550018389801,-46.0
360,1.0,3.0751625789346106,5.726550018389801,-44.0
361,1.0,3.0751625789346106,5.726550018389801,-42.0
362,1.0,3.0751625789346106,5.726550018389801,-40.0
363,1.0,3.0751625789346106,5.726550018389801,-38.0
364,1.0,3.0751625789346106,5.726550018389801,-36.0
365,1.0,3.0751625789346106,5.726550018389801,-34.0
366,1.0,3.0751625789346106,5.726550018389801,-32.0
367,1.0,3.0751625789346106,5.726550018389801,-30.0
368,1.0,3.0751625789346106,5.726550018389801,-28.0
369,1.0,3.0751625789346106,5.726550018389801,-26.0
370,1.0,3.0751625789346106,5.726550018389801,-24.0
371,1.0,3.0751625789346106,5.726550018389801,-22.0
372,1.0,3.0751625789346106,5.726550018389801,-20.0
373,1.0,3.0751625789346106,5.726550018389801,-18.0
374,1.0,3.0751625789346106,5.726550018389801,-16.0
375,1.0,3.0751625789346106,5.726550018389801,-14.0
376,1.0,3.0751625789346106,5.726550018389801,-12.0
377,1.0,3.0751625789346106,5.726550018389801,-10.0
378,1.0,3.0751625789346106,5.726550018389801,-8.0
379,1.0,3.0751625789346106,5.726550018389801,-6.0
380,1.0,3.0751625789346106,5.726550018389801,-4.0
381,1.0,3.0751625789346106,5.726550018389801,-2.0
382,1.0,3.0751625789346106,5.726550018389801,0.0
383,1.0,3.0751625789346106,5.726550018389801,2.0
384,1.0,3.0751625789346106,5.726550018389801,4.0
385,1.0,3.0751625789346106,5.726550018389801,6.0
386,1.0,3.0751625789346106,5.726550018389801,8.0
387,1.0,3.0751625789346106,5.726550018389801,10.0
388,1.0,3.0751625789346106,5.726550018389801,12.0
389,1.0,3.0751625789346106,5.726550018389801,14.0
390,1.0,3.0751625789346106,5.726550018389801,16.0
391,1.0,3.0751625789346106,5.726550018389801,18.0
392,1.0,3.0751625789346106,5.726550018389801,20.0
393,1.0,3.0751625789346106,5.726550018389801,22.0
394,1.0,3.0751625789346106,5.726550018389801,24.0
395,1.0,3.0751625789346106,5.726550018389801,26.0
396,1.0,3.0751625789346106,5.726550018389801,28.0
397,1.0,3.0751625789346106,5.726550018389801,30.0
398,1.0,3.0751625789346106,5.726550018389801,32.0
399,1.0,3.0751625789346106,5.726550018389801,34.0
400,1.0,3.0751625789346106,5.726550018389801,36.0
401,1.0,3.0751625789346106,5.726550018389801,38.0
402,1.0,3.0751625789346106,5.726550018389801,40.0
403,1.0,3.0751625789346106,5.726550018389801,42.0
404,1.0,3.0751625789346106,5.726550018389801,44.0
405,1.0,3.0751625789346106,5.726550018389801,46.0
406,1.0,3.0751625789346106,5.726550018389801,48.0
407,1.0,3.0751625789346106,5.726550018389801,50.0
408,1.0,2.16037282615084,6.130480344314712,-50.0
409,1.0,2.16037282615084,6.130480344314712,-48.0
410,1.0,2.16037282615084,6.130480344314712,-46.0
411,1.0,2.16037282615084,6.130480344314712,-44.0
412,1.0,2.16037282615084,6.130480344314712,-42.0
413,1.0,2.16037282615084,6.130480344314712,-40.0
414,1.0,2.16037282615084,6.130480344314712,-38.0
415,1.0,2.16037282615084,6.130480344314712,-36.0
416,1.0,2.16037282615084,6.130480344314712,-34.0
417,1.0,2.16037282615084,6.130480344314712,-32.0
418,1.0,2.16037282615084,6.130480344314712,-30.0
419,1.0,2.16037282615084,6.130480344314712,-28.0
420,1.0,2.16037282615084,6.130480344314712,-26.0
421,1.0,2.16037282615084,6.130480344314712,-24.0
422,1.0,2.16037282615084,6.130480344314712,-22.0
423,1.0,2.16037282615084,6.130480344314712,-20.0
424,1.0,2.16037282615084,6.130480344314712,-18.0
425,1.0,2.16037282615084,6.130480344314712,-16.0
426,1.0,2.16037282615084,6.130480344314712,-14.0
427,1.0,2.16037282615084,6.130480344314712,-12.0
428,1.0,2.16037282615084,6.130480344314712,-10.0
429,1.0,2.16037282615084,6.130480344314712,-8.0
430,1.0,2.16037282615084,6.130480344314712,-6.0
431,1.0,2.16037282615084,6.130480344314712,-4.0
432,1.0,2.16037282615084,6.130480344314712,-2.0
433,1.0,2.16037282615084,6.130480344314712,0.0
434,1.0,2.16037282615084,6.130480344314712,2.0
435,1.0,2.16037282615084,6.130480344314712,4.0
436,1.0,2.16037282615084,6.130480344314712,6.0
437,1.0,2.16037282615084,6.130480344314712,8.0
438,1.0,2.16037282615084,6.130480344314712,10.0
439,1.0,2.16037282615084,6.130480344314712,12.0
440,1.0,2.16037282615084,6.130480344314712,14.0
441,1.0,2.16037282615084,6.130480344314712,16.0
442,1.0,2.16037282615084,6.130480344314712,18.0
443,1.0,2.16037282615084,6.130480344314712,20.0
444,1.0,2.16037282615084,6.130480344314712,22.0
445,1.0,2.16037282615084,6.130480344314712,24.0
446,1.0,2.16037282615084,6.130480344314712,26.0
447,1.0,2.16037282615084,6.130480344314712,28.0
448,1.0,2.16037282615084,6.130480344314712,30.0
449,1.0,2.16037282615084,6.130480344314712,32.0
450,1.0,2.16037282615084,6.130480344314712,34.0
451,1.0,2.16037282615084,6.130480344314712,36.0
452,1.0,2.16037282615084,6.130480344314712,38.0
453,1.0,2.16037282615084,6.130480344314712,40.0
454,1.0,2.16037282615084,6.130480344314712,42.0
455,1.0,2.16037282615084,6.130480344314712,44.0
456,1.0,2.16037282615084,6.130480344314712,46.0
457,1.0,2.16037282615084,6.130480344314712,48.0
458,1.0,2.16037282615084,6.130480344314712,50.0
459,1.0,1.1944499887244462,6.3893105437469675,-50.0
460,1.0,1.1944499887244462,6.3893105437469675,-48.0
461,1.0,1.1944499887244462,6.3893105437469675,-46.0
462,1.0,1.1944499887244462,6.3893105437469675,-44.0
463,1.0,1.1944499887244462,6.3893105437469675,-42.0
464,1.0,1.1944499887244462,6.3893105437469675,-40.0
465,1.0,1.1944499887244462,6.3893105437469675,-38.0
466,1.0,1.1944499887244462,6.3893105437469675,-36.0
467,1.0,1.1944499887244462,6.3893105437469675,-34.0
468,1.0,1.1944499887244462,6.3893105437469675,-32.0
469,1.0,1.1944499887244462,6.3893105437469675,-30.0
470,1.0,1.1944499887244462,6.3893105437469675,-28.0
471,1.0,1.1944499887244462,6.3893105437469675,-26.0
472,1.0,1.1944499887244462,6.3893105437469675,-24.0
473,1.0,1.1944499887244462,6.3893105437469675,-22.0
474,1.0,1.1944499887244462,6.3893105437469675,-20.0
475,1.0,1.1944499887244462,6.3893105437469675,-18.0
476,1.0,1.1944499887244462,6.3893105437469675,-16.0
477,1.0,1.1944499887244462,6.3893105437469675,-14.0
478,1.0,1.1944499887244462,6.3893105437469675,-12.0
479,1.0,1.1944499887244462,6.3893105437469675,-10.0
480,1.0,1.1944499887244462,6.3893105437469675,-8.0
481,1.0,1.1944499887244462,6.3893105437469675,-6.0
482,1.0,1.1944499887244462,6.3893105437469675,-4.0
483,1.0,1.1944499887244462,6.3893105437469675,-2.0
484,1.0,1.1944499887244462,6.3893105437469675,0.0
485,1.0,1.1944499887244462,6.3893105437469675,2.0
486,1.0,1.1944499887244462,6.3893105437469675,4.0
487,1.0,1.1944499887244462,6.3893105437469675,6.0
488,1.0,1.1944499887244462,6.3893105437469675,8.0
489,1.0,1.1944499887244462,6.3893105437469675,10.0
490,1.0,1.1944499887244462,6.3893105437469675,12.0
491,1.0,1.1944499887244462,6.3893105437469675,14.0
492,1.0,1.1944499887244462,6.3893105437469675,16.0
493,1.0,1.1944499887244462,6.3893105437469675,18.0
494,1.0,1.1944499887244462,6.3893105437469675,20.0
495,1.0,1.1944499887244462,6.3893105437469675,22.0
496,1.0,1.1944499887244462,6.3893105437469675,24.0
497,1.0,1.1944499887244462,6.3893105437469675,26.0
498,1.0,1.1944499887244462,6.3893105437469675,28.0
499,1.0,1.1944499887244462,6.3893105437469675,30.0
500,1.0,1.1944499887244462,6.3893105437469675,32.0
501,1.0,1.1944499887244462,6.3893105437469675,34.0
502,1.0,1.1944499887244462,6.3893105437469675,36.0
503,1.0,1.1944499887244462,6.3893105437469675,38.0
504,1.0,1.1944499887244462,6.3893105437469675,40.0
505,1.0,1.1944499887244462,6.3893105437469675,42.0
506,1.0,1.1944499887244462,6.3893105437469675,44.0
507,1.0,1.1944499887244462,6.3893105437469675,46.0
508,1.0,1.1944499887244462,6.3893105437469675,48.0
509,1.0,1.1944499887244462,6.3893105437469675,50.0
510,1.0,0.20025614564776975,6.4969144581201235,-50.0
511,1.0,0.20025614564776975,6.4969144581201235,-48.0
512,1.0,0.20025614564776975,6.4969144581201235,-46.0
513,1.0,0.20025614564776975,6.4969144581201235,-44.0
514,1.0,0.20025614564776975,6.4969144581201235,-42.0
515,1.0,0.20025614564776975,6.4969144581201235,-40.0
516,1.0,0.20025614564776975,6.4969144581201235,-38.0
517,1.0,0.20025614564776975,6.4969144581201235,-36.0
518,1.0,0.20025614564776975,6.4969144581201235,-34.0
519,1.0,0.20025614564776975,6.4969144581201235,-32.0
520,1.0,0.20025614564776975,6.4969144581201235,-30.0
521,1.0,0.20025614564776975,6.4969144581201235,-28.0
522,1.0,0.20025614564776975,6.4969144581201235,-26.0
523,1.0,0.20025614564776975,6.4969144581201235,-24.0
